,vehicle_number,data_type,created_timestamp,lat,long,data_timestamp,vehicle_mode,odometer,speed,soc,dte,ac_status
1525,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:20,Idle,30857,0,100,140,Off
1526,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:21,FC,28280,0,64,90,Off
1527,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1528,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:21,Idle,22628,0,98,137,Off
1529,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1530,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:17,,,,,,
1531,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:17,Drive,48715,77.9,23,28,On
1532,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:18,,,,,,
1533,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.49527758,77.08536488,01-02-20 6:18,,,,,,
1534,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:17,,,,,,
1535,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:18,Drive,38564,0.1,61,84,On
1536,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:17,Idle,38022,0,100,140,Off
1537,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.49569108,77.08496838,01-02-20 6:17,,,,,,
1538,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1539,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.49601123,77.08426122,01-02-20 6:17,,,,,,
1540,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.46816478,77.45469098,01-02-20 6:17,,,,,,
1541,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.62822582,77.24649428,01-02-20 6:18,,,,,,
1542,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.4096772,77.00043188,01-02-20 6:17,,,,,,
1543,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:18,,,,,,
1544,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,31-01-20 14:03,,,,,,
1545,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:17,,,,,,
1546,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:18,,,,,,
1547,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.43450358,77.10569995,01-02-20 6:19,,,,,,
1548,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,31-01-20 17:12,,,,,,
1549,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1550,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:18,,,,,,
1551,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.49702123,77.0826357,01-02-20 6:19,,,,,,
1552,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:19,,,,,,
1553,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:19,,,,,,
1554,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:17,,,,,,
1555,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.49718135,77.0828334,01-02-20 6:18,,,,,,
1556,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:19,,,,,,
1557,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.49682235,77.08269935,01-02-20 6:18,,,,,,
1558,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1559,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:19,0,0,01-02-20 6:19,,,,,,
1560,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 5:13,,,,,,
1561,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:19,,,01-02-20 6:19,,,,,,
1562,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:17,Idle,20283,0,100,140,Off
1563,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1564,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:18,Idle,30857,0,100,140,Off
1565,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:19,Idle,32614,0,100,140,Off
1566,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:19,28.49671335,77.0839326,01-02-20 6:19,,,,,,
1567,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:18,FC,33000,0,99,138,Off
1568,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:18,Idle,21741,0,100,139,Off
1569,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1570,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:19,Idle,30538,0,100,139,Off
1571,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:17,Idle,31632,0,51,66,Off
1572,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:19,FC,28280,0,63,88,Off
1573,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 6:19,Idle,22628,0,98,137,Off
1574,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:19,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1575,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.62766302,77.24090307,01-02-20 6:15,,,,,,
1576,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.48268403,77.43633327,01-02-20 6:15,,,,,,
1577,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:16,,,,,,
1578,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:16,Idle,30857,0,100,140,Off
1579,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:15,,,,,,
1580,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.49718135,77.0828334,01-02-20 6:16,,,,,,
1581,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.49671335,77.0839326,01-02-20 6:17,,,,,,
1582,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:17,0,0,01-02-20 6:17,,,,,,
1583,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.49682235,77.08269935,01-02-20 6:16,,,,,,
1584,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1585,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:17,,,,,,
1586,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:16,,,,,,
1587,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.40967552,77.00043068,01-02-20 6:15,,,,,,
1588,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:17,,,,,,
1589,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,31-01-20 14:03,,,,,,
1590,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 5:13,,,,,,
1591,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:15,,,,,,
1592,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.43450358,77.10569995,01-02-20 6:17,,,,,,
1593,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.49601123,77.08426122,01-02-20 6:15,,,,,,
1594,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.49702123,77.0826357,01-02-20 6:17,,,,,,
1595,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1596,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1597,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,31-01-20 17:12,,,,,,
1598,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:17,,,,,,
1599,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.49527758,77.08536488,01-02-20 6:16,,,,,,
1600,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:17,28.49569108,77.08496838,01-02-20 6:15,,,,,,
1601,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:17,,,,,,
1602,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:16,,,,,,
1603,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:15,,,,,,
1604,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:15,,,,,,
1605,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:17,,,01-02-20 6:15,,,,,,
1606,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1607,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1608,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:17,Idle,22628,0,98,137,Off
1609,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:15,Idle,31632,0,51,66,Off
1610,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:17,FC,28280,0,61,85,Off
1611,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:15,Idle,20283,0,100,140,Off
1612,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:17,Idle,30538,0,100,139,Off
1613,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:16,Idle,21741,0,100,139,Off
1614,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:17,Idle,32614,0,100,140,Off
1615,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1616,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:16,FC,33000,0,99,138,Off
1617,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:15,Drive,38564,0,62,84,On
1618,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:15,Drive,48713,78.2,25,30,On
1619,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:17,,,01-02-20 6:15,Idle,38022,0,100,140,Off
1620,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.49690587,77.41567017,01-02-20 6:13,,,,,,
1621,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.63472895,77.22822897,01-02-20 6:13,,,,,,
1622,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.49601123,77.08426122,01-02-20 6:13,,,,,,
1623,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:14,,,,,,
1624,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:13,,,,,,
1625,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:14,Idle,30857,0,100,140,Off
1626,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.49569108,77.08496838,01-02-20 6:13,,,,,,
1627,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.49718135,77.0828334,01-02-20 6:14,,,,,,
1628,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:15,0,0,01-02-20 6:15,,,,,,
1629,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.49682235,77.08269935,01-02-20 6:14,,,,,,
1630,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1631,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.49671335,77.0839326,01-02-20 6:15,,,,,,
1632,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:15,,,,,,
1633,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 5:13,,,,,,
1634,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:13,,,,,,
1635,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:15,,,,,,
1636,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,31-01-20 14:03,,,,,,
1637,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:14,,,,,,
1638,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:13,,,,,,
1639,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:13,Idle,31632,0,51,66,Off
1640,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.40967242,77.00042583,01-02-20 6:13,,,,,,
1641,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.49702123,77.0826357,01-02-20 6:15,,,,,,
1642,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1643,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1644,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.43450358,77.10569995,01-02-20 6:15,,,,,,
1645,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:14,,,,,,
1646,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:15,,,,,,
1647,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:15,,,,,,
1648,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:15,FC,28280,0,59,83,Off
1649,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,31-01-20 17:12,,,,,,
1650,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:15,Idle,22628,0,98,137,Off
1651,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1652,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1653,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:13,,,,,,
1654,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:13,Idle,38022,0,100,140,Off
1655,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:14,FC,33000,0,98,138,Off
1656,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:14,Idle,21741,0,100,139,Off
1657,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:15,Idle,30538,0,100,139,Off
1658,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1659,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:15,,,01-02-20 6:13,,,,,,
1660,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:15,Idle,32614,0,100,140,Off
1661,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:15,28.49527758,77.08536488,01-02-20 6:14,,,,,,
1662,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:13,Idle,20283,0,100,140,Off
1663,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:13,Drive,38562,36.2,63,87,On
1664,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:15,,,01-02-20 6:13,Drive,48710,77.9,27,33,On
1665,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.49527758,77.08536488,01-02-20 6:12,,,,,,
1666,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:11,,,,,,
1667,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:11,,,,,,
1668,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:11,,,,,,
1669,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:11,Drive,48707,78.2,29,35,On
1670,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.4096707,77.00042428,01-02-20 6:11,,,,,,
1671,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.43450358,77.10569995,01-02-20 6:13,,,,,,
1672,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:12,,,,,,
1673,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:13,,,,,,
1674,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:11,Drive,38562,0,64,88,On
1675,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.49702123,77.0826357,01-02-20 6:13,,,,,,
1676,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.49601123,77.08426122,01-02-20 6:11,,,,,,
1677,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1678,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.49569108,77.08496838,01-02-20 6:11,,,,,,
1679,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,31-01-20 17:12,,,,,,
1680,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:12,,,,,,
1681,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:13,,,,,,
1682,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:11,Idle,20283,0,100,140,Off
1683,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1684,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1685,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.49682235,77.08269935,01-02-20 6:12,,,,,,
1686,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.49718135,77.0828334,01-02-20 6:12,,,,,,
1687,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:11,,,,,,
1688,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:11,,,,,,
1689,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:13,,,,,,
1690,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,31-01-20 14:03,,,,,,
1691,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:11,Idle,38022,0,100,140,Off
1692,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.50638953,77.39234717,01-02-20 6:11,,,,,,
1693,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.49671335,77.0839326,01-02-20 6:13,,,,,,
1694,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:13,0,0,01-02-20 6:13,,,,,,
1695,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:13,28.63725892,77.22395113,01-02-20 6:11,,,,,,
1696,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 5:13,,,,,,
1697,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:13,,,,,,
1698,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:13,,,01-02-20 6:12,,,,,,
1699,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:12,FC,33000,0,98,137,Off
1700,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:13,Idle,30538,0,100,139,Off
1701,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:12,Idle,21741,0,100,139,Off
1702,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1703,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:13,Idle,32614,0,100,140,Off
1704,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:12,Idle,30857,0,100,140,Off
1705,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:13,FC,28280,0,58,81,Off
1706,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:13,Idle,22628,0,98,137,Off
1707,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1708,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1709,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:13,,,01-02-20 6:11,Idle,31632,0,51,66,Off
1710,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:10,,,,,,
1711,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:11,,,01-02-20 6:10,Drive,48705,77.5,31,37,On
1712,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:09,,,,,,
1713,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:11,,,01-02-20 6:09,Drive,38561,32,65,89,On
1714,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.49569108,77.08496838,01-02-20 6:09,,,,,,
1715,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.49527758,77.08536488,01-02-20 6:10,,,,,,
1716,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.49702123,77.0826357,01-02-20 6:11,,,,,,
1717,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.43450358,77.10569995,01-02-20 6:11,,,,,,
1718,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:09,,,,,,
1719,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:10,,,,,,
1720,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:10,,,,,,
1721,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.49682235,77.08269935,01-02-20 6:10,,,,,,
1722,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.49718135,77.0828334,01-02-20 6:10,,,,,,
1723,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.40966812,77.00041932,01-02-20 6:09,,,,,,
1724,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.49671335,77.0839326,01-02-20 6:11,,,,,,
1725,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:09,,,,,,
1726,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,31-01-20 17:12,,,,,,
1727,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:11,,,,,,
1728,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:11,,,,,,
1729,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1730,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1731,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1732,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:11,,,,,,
1733,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:11,,,,,,
1734,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:11,,,01-02-20 6:10,FC,33000,0,98,137,Off
1735,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:11,,,01-02-20 6:09,Idle,38022,0,100,140,Off
1736,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:11,0,0,01-02-20 6:11,,,,,,
1737,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 6:10,,,,,,
1738,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,31-01-20 14:03,,,,,,
1739,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:11,,,01-02-20 5:13,,,,,,
1740,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:11,28.49601123,77.08426122,01-02-20 6:09,,,,,,
